X,Y,oid_,name,field1,nama,alamat,jumlah_ped,jenis_bang,kondisi_la,ketersedia,ketersed_1,ketersed_2,drainase,kabupaten_,provinsi,nama_desa,objectid,icon_url
110.221403200298,-7.49128260001117,0,Pasar Ikan Hias Sasana Mina,204,Pasar Ikan Hias Sasana Mina,Magersari Magelang,12,,,,,,,KOTA MAGELANG,JAWA TENGAH,,154,./0.png
105.929301299716,-6.05477929992395,0,Pasar Anyar,205,Pasar Anyar,,0,,,,,,,SERANG,BANTEN,,155,./0.png
120.18573670019,-3.01637149974408,0,Pasar Lokal,206,Pasar Lokal,,0,,,,,,,KOTA PALOPO,SULAWESI SELATAN,,156,./0.png
125.098462400421,1.42891820041547,0,Pasar Cita,208,Pasar Cita,Bitung Tengah,20,,,,,,,KOTA BITUNG,SULAWESI UTARA,,157,./0.png
120.264591400274,-5.51983549980764,0,Pasar Dannuang,209,Pasar Dannuang,"Desa Dannunag, Kec.Ujung Loe",0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,158,./0.png
100.098921600153,-0.574675800347109,0,Pasar Balai Naras,210,Pasar Balai Naras,Jl.Balai Naras,0,,,,,,,KOTA PARIAMAN,SUMATERA BARAT,,159,./0.png
113.276392499815,-6.94151229965212,0,Pasar Lempong Bunten Barat Ketapang,211,Pasar Lempong Bunten Barat Ketapang,,0,,,,,,,SAMPANG,JAWA TIMUR,,160,./0.png
114.594378400344,-3.31860670023821,0,Banjarmasin,213,Banjarmasin,,0,,,,,,,BANJAR,KALIMANTAN SELATAN,,161,./0.png
113.251355400133,-7.06960880010524,0,Kedundung,214,Kedundung,,0,,,,,,,SAMPANG,JAWA TIMUR,,162,./0.png
111.784831900073,-8.16987590015185,0,Pasar Bandung,215,Pasar Bandung,Bandung,0,,,,,,,TULUNGAGUNG,JAWA TIMUR,,163,./0.png
116.516199400083,-8.77765749969308,0,Tpi.Tanjung Luar,216,Tpi.Tanjung Luar,,0,,,,,,,LOMBOK TENGAH,NUSA TENGGARA BARAT,,164,./0.png
120.20846390019,-2.98823420044715,0,Tpi Pontap,217,Tpi Pontap,Pontap,0,,,,,,,KOTA PALOPO,SULAWESI SELATAN,,165,./0.png
107.970961300425,-6.82704489980148,0,Cisarua,218,Cisarua,"Desa Cisarua, Kecamatan Cisarua",2,,,,,,,SUMEDANG,JAWA BARAT,,166,./0.png
97.6146757003243,1.28046920029419,0,Pasar Nou Kotav Gunungsitoli,219,Pasar Nou Kotav Gunungsitoli,,0,,,,,,,NIAS UTARA,SUMATERA UTARA,,167,./0.png
102.318817700278,-3.84425949997512,0,Pasar Pagar Dewa Kota Bengkulu,220,Pasar Pagar Dewa Kota Bengkulu,,0,,,,,,,KOTA BENGKULU,BENGKULU,,168,./0.png
98.7844614997994,1.73844399969164,0,Pasar Terminal Sibolga,222,Pasar Terminal Sibolga,,0,,,,,,,KOTA SIBOLGA,SUMATERA UTARA,,169,./0.png
99.5256331001884,0.96617150021541,0,Pasar Malintang,224,Pasar Malintang,Desa Malintang,0,,,,,,,MANDAILING NATAL,SUMATERA UTARA,,170,./0.png
100.327272200253,-0.832880000111118,0,"Pasarr. Lbk Buaya, Jl Adinaegoro Pdg",226,"Pasarr. Lbk Buaya, Jl Adinaegoro Pdg",,0,,,,,,,KOTA PADANG,SUMATERA BARAT,,171,./0.png
109.678386500038,-6.91133609968045,0,Pasar Ikan Hias Kuripan Kota Pekalongan,227,Pasar Ikan Hias Kuripan Kota Pekalongan,,0,,,,,,,KOTA PEKALONGAN,JAWA TENGAH,,172,./0.png
109.833305599775,-7.06874360013626,0,"Pasar Kec. Bawang, Kec. Blado",228,"Pasar Kec. Bawang, Kec. Blado",,0,,,,,,,BATANG,JAWA TENGAH,,173,./0.png
112.928266999723,0.857931999962659,0,Merdeka Jaya,229,Merdeka Jaya,Putussibau Kota,0,,,,,,,KAPUAS HULU,KALIMANTAN BARAT,,174,./0.png
119.719516300238,-5.70010949985272,0,Tpi Tanrusampe,230,Tpi Tanrusampe,,0,,,,,,,JENEPONTO,SULAWESI SELATAN,,175,./0.png
100.691268100344,-0.851124800068646,0,Pasar A Nagari Muara Panas,231,Pasar A Nagari Muara Panas,NAGARI MUARA PANAS KEC. BUKIT SUNDI KABUPATEN SOLOK SUMATERA BARAT,60,,,,,,,SOLOK,SUMATERA BARAT,MUARO PANEH,176,./0.png
100.575201800324,-0.522070299903589,0,Pasar Balimbing,232,Pasar Balimbing,Jl.Balimbing Balimbing Rambatan,0,,,,,,,TANAH DATAR,SUMATERA BARAT,,177,./0.png
117.120592499845,-0.556422400172835,0,Pasar Loa Janan,233,Pasar Loa Janan,Keluarahan loa janan,12,,,,,,,KOTA SAMARINDA,KALIMANTAN TIMUR,,178,./0.png
102.194841000413,-3.43321699966401,0,Pasar Purwodai Arga Makmur,234,Pasar Purwodai Arga Makmur,,0,,,,,,,BENGKULU UTARA,BENGKULU,,179,./0.png
108.168749799665,-6.76629599955993,0,Pasar Kadipaten Kab. Majalengka Jawa Barat,235,Pasar Kadipaten Kab. Majalengka Jawa Barat,,0,,,,,,,CIREBON,JAWA BARAT,,180,./0.png
116.107185200138,-8.58292950039532,0,Pagutan 5,236,Pagutan 5,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,181,./0.png
113.202679699609,-7.74972930016628,0,Sukabumi,237,Sukabumi,Wijaya Kusuma,0,,,,,,,KOTA PROBOLINGGO,JAWA TIMUR,,182,./0.png
123.454353199642,0.878449699694727,0,Pasar Bohabak,238,Pasar Bohabak,,0,,,,,,,BOLAANG MONGONDOW UTARA,SULAWESI UTARA,,183,./0.png
109.056714500075,-6.96518989959338,0,"Pasar Kec. Jatibarang, Kab. Brebes",239,"Pasar Kec. Jatibarang, Kab. Brebes",,0,,,,,,,BREBES,JAWA TENGAH,,184,./0.png
116.531585099674,-8.56843869998522,0,Pasar Aikmel,241,Pasar Aikmel,,0,,,,,,,LOMBOK TIMUR,NUSA TENGGARA BARAT,,185,./0.png
122.572461999623,-3.98325779990671,0,Tpi Pelabuhan Perikanan Samudera Kendari,242,Tpi Pelabuhan Perikanan Samudera Kendari,Jln Samudera no. 1 Puday,50,Permanen,Semi Permanen,Kurang,Kurang,Cukup,"Ada, Tidak Lancar",KOTA KENDARI,SULAWESI TENGGARA,PUDAY,186,./0.png
116.101966699605,-8.60074049977345,0,Pagesangan,243,Pagesangan,3. Mataram,79,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,187,./0.png
111.067277899556,-7.8236978001126,0,Pasar Sidoharjo Kab Wonogiri,244,Pasar Sidoharjo Kab Wonogiri,,0,,,,,,,WONOGIRI,JAWA TENGAH,,188,./0.png
124.916858199647,1.22931930024635,0,Pasar Eris,247,Pasar Eris,,0,,,,,,,MINAHASA SELATAN,SULAWESI UTARA,,189,./0.png
112.553104400349,-3.38668980019332,0,Sayur Ikan,249,Sayur Ikan,JL. AIS NASUTION KELURAHAN KUALA PEMBUANG II,30,Permanen,Semi Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",SERUYAN,KALIMANTAN TENGAH,KUALA PEMBUANG DUA,190,./0.png
114.57933260042,-3.3056438003203,0,Pasar Tradisional,250,Pasar Tradisional,,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,191,./0.png
116.752506299627,-1.27191440002872,0,Upt. Pasar Induk Penajam,251,Upt. Pasar Induk Penajam,,0,,,,,,,PENAJAM PASER UTARA,KALIMANTAN TIMUR,,192,./0.png
117.784245999554,4.14808990012961,0,Grosir Dan Eceran Di Pulau Sebatik Kab. Nunukan,252,Grosir Dan Eceran Di Pulau Sebatik Kab. Nunukan,,0,,,,,,,NUNUKAN,KALIMANTAN UTARA,,193,./0.png
109.737367299862,-6.90848200044314,0,Pasar Bawang Kab. Batang,253,Pasar Bawang Kab. Batang,,0,,,,,,,BATANG,JAWA TENGAH,,194,./0.png
115.217486800177,-8.57952440003021,0,Pasar Sibang Gede,255,Pasar Sibang Gede,Sibang Gede,5,,,,,,,BADUNG,BALI,,195,./0.png
112.104272000054,-7.04526000014806,0,Plumpang,257,Plumpang,Plumpang,0,,,,,,,TUBAN,JAWA TIMUR,,196,./0.png
124.878969699793,1.59509180024719,0,Desa Kima Bajo,258,Desa Kima Bajo,,0,,,,,,,MINAHASA UTARA,SULAWESI UTARA,,197,./0.png
118.412114699835,-8.54852100004331,0,Pasar Wodi Woja,259,Pasar Wodi Woja,,0,,,,,,,DOMPU,NUSA TENGGARA BARAT,,198,./0.png
109.161247799747,-6.8590763004301,0,Dampyak,260,Dampyak,,0,,,,,,,TEGAL,JAWA TENGAH,,199,./0.png
98.7671783997644,1.76393819958906,0,Desa Mela Ii,261,Desa Mela Ii,,0,,,,,,,TAPANULI TENGAH,SUMATERA UTARA,,200,./0.png
113.82373150011,-6.92648859966835,0,Pasar Nyapar,264,Pasar Nyapar,Nyapar,0,,,,,,,SUMENEP,JAWA TIMUR,,201,./0.png
103.851698500387,-1.12981700035346,0,Pasar Muara Sabak Timur,266,Pasar Muara Sabak Timur,Pasar Sabak Timur,14,,,,,,,TANJUNG JABUNG TIMUR,JAMBI,,202,./0.png
109.960196200196,-1.23021089961253,0,Pasar Jalan Koperasi,267,Pasar Jalan Koperasi,,0,,,,,,,KAYONG UTARA,KALIMANTAN BARAT,,203,./0.png
110.806757700009,-7.56903500016432,0,Penumping,268,Penumping,Jl. Sutowijoyo,1,,,,,,,KOTA SURAKARTA,JAWA TENGAH,,204,./0.png
121.267543900432,-8.56586110000893,0,Pasar Danga Kabupaten Nagekeo,269,Pasar Danga Kabupaten Nagekeo,,0,,,,,,,NAGEKEO,NUSA TENGGARA TIMUR,,205,./0.png
116.284021899592,-8.31617719961724,0,Pasar Tanjung Kab.Lombok Utara,271,Pasar Tanjung Kab.Lombok Utara,,0,,,,,,,LOMBOK UTARA,NUSA TENGGARA BARAT,,206,./0.png
123.747920299883,-5.49792159990113,0,Pasar Peropa,273,Pasar Peropa,,0,,,,,,,WAKATOBI,SULAWESI TENGGARA,,207,./0.png
114.573859900215,-3.32288700013413,0,Pasar Sederhana,275,Pasar Sederhana,Jl. Soetoyo. S,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,208,./0.png
109.168139200265,-7.66599609993926,0,Pasar Desa Adiraja,277,Pasar Desa Adiraja,,0,,,,,,,CILACAP,JAWA TENGAH,,209,./0.png
99.3076688000761,1.30184630026736,0,Pasar Hutatonga,278,Pasar Hutatonga,Desa Hutatonga,0,,,,,,,TAPANULI SELATAN,SUMATERA UTARA,,210,./0.png
112.737195499973,-7.30207020037864,0,Pasar Wonokromo,279,Pasar Wonokromo,Wonokromo,0,,,,,,,KOTA SURABAYA,JAWA TIMUR,,211,./0.png
104.757985099634,-2.96525689988522,0,Pasar Kebon Semai,280,Pasar Kebon Semai,Jl.Mayor Salim Kel.Sekip Jaya,15,,,,,,,KOTA PALEMBANG,SUMATERA SELATAN,,212,./0.png
115.2998054001,-8.5665122001771,0,Pasar Umum Blahbatu,281,Pasar Umum Blahbatu,Jl.Raya Blahbatu,2,,,,,,,GIANYAR,BALI,,213,./0.png
107.675834499663,-6.52529970032009,0,Pasar Kalijati,284,Pasar Kalijati,Jl. Raya Kalijati Timur,0,,,,,,,SUBANG,JAWA BARAT,,214,./0.png
109.650526799873,-7.66560390019902,0,Kebumen,285,Kebumen,Kebumen,0,,,,,,,SEMARANG,JAWA TENGAH,,215,./0.png
105.370598000199,-1.83928500030169,0,Teritip,286,Teritip,,0,,,,,,,BANGKA BARAT,KEPULAUAN BANGKA BELITUNG,,216,./0.png
113.684161199881,-7.72766870014959,0,Ppi Besuki,287,Ppi Besuki,,0,,,,,,,SITUBONDO,JAWA TIMUR,,217,./0.png
110.938741799695,-6.65901810030425,0,Kec.Gembong Kab.Pati,288,Kec.Gembong Kab.Pati,,0,,,,,,,PATI,JAWA TENGAH,,218,./0.png
112.927947799752,0.858885599691519,0,"Pasar Pagi Putussibau Utara (Kab. Kapuas Hulu, Kalbar)",290,"Pasar Pagi Putussibau Utara (Kab. Kapuas Hulu, Kalbar)",,0,,,,,,,KAPUAS HULU,KALIMANTAN BARAT,,219,./0.png
105.872048000416,-6.72617629969568,0,Pasar Cikeusik,291,Pasar Cikeusik,KEC. CIKEUSIK,0,,,,,,,PANDEGLANG,BANTEN,,220,./0.png
136.872159899561,-4.55797830025756,0,"Pasar Sentral Timika, Permanen",292,"Pasar Sentral Timika, Permanen",Jalan Hasanudin,12,Permanen,Permanen,Cukup,Kurang,Cukup,"Ada, Lancar",MIMIKA,PAPUA,PASAR SENTRAL,221,./0.png
112.41444440019,-7.11388889955225,0,Pasar Ikan Desa Sidokumpul,294,Pasar Ikan Desa Sidokumpul,,0,,,,,,,LAMONGAN,JAWA TIMUR,,222,./0.png
112.226339199995,-0.419000899571017,0,Pasar Desa,295,Pasar Desa,,0,,,,,,,MELAWI,KALIMANTAN BARAT,,223,./0.png
98.0650346997926,4.32673479987193,0,Pasar Ikan Johar,296,Pasar Ikan Johar,GAMPONG JOHAR,0,Tidak Permanen,Tanah,Kurang,Cukup,Kurang,Tidak Ada,ACEH TAMIANG,ACEH,JOHAR,224,./0.png
112.70776380016,-7.81605790015118,0,Sentul,297,Sentul,Purwodadi,0,,,,,,,PASURUAN,JAWA TIMUR,,225,./0.png
110.837002899565,-6.81657320019224,0,Pasar Bitingan,298,Pasar Bitingan,Ds. Ploso Kec. Kota,0,,,,,,,KUDUS,JAWA TENGAH,,226,./0.png
110.852977100214,-6.80477320012227,0,Pasar Kliwon,299,Pasar Kliwon,Ds. Rendeng Kec. Kota,0,,,,,,,KUDUS,JAWA TENGAH,,227,./0.png
116.074602399982,-8.61735770039678,0,Pantai Gading 7,300,Pantai Gading 7,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,228,./0.png
125.664128699981,3.47327409972075,0,Pasar Salurang,31,Pasar Salurang,,0,,,,,,,KEPULAUAN SANGIHE,SULAWESI UTARA,,229,./0.png
99.8047639996599,2.96764999964859,0,Pasar Unggas,302,Pasar Unggas,Jl. Veteran,0,,,,,,,KOTA TANJUNG BALAI,SUMATERA UTARA,,230,./0.png
117.158242000369,-0.510435400072822,0,Tpi Selili,303,Tpi Selili,Jl. Lumba Lumba No. 1,27,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA SAMARINDA,KALIMANTAN TIMUR,SELILI,231,./0.png
119.467260200299,-5.35943160038721,0,Palleko,305,Palleko,PALLEKO,22,Tidak Permanen,Tanah,Tidak Ada,Tidak Ada,Tidak Ada,Tidak Ada,TAKALAR,SULAWESI SELATAN,PALLEKO,232,./0.png
104.775898199943,-3.02681619990688,0,Pasar Jakabaring,306,Pasar Jakabaring,,0,,,,,,,BANYUASIN,SUMATERA SELATAN,,233,./0.png
124.889236399841,-9.10755309979493,0,Pasar Atambua,307,Pasar Atambua,"JLN. PRAMUKA KEL. BEIRAFU, KEC.ATAMBUA BARAT",45,,,,,,,BELU,NUSA TENGGARA TIMUR,,234,./0.png
105.582612300218,-4.76455749982796,0,Rumbia,308,Rumbia,Rumbia,0,,,,,,,LAMPUNG TENGAH,LAMPUNG,,235,./0.png
110.765886700212,-7.83238779975636,0,Candirejo,309,Candirejo,"Rejosari, Semin",3,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,236,./0.png
120.16707689998,-0.796157199694164,0,Pasar Bainaa,310,Pasar Bainaa,,0,,,,,,,PARIGI MOUTONG,SULAWESI TENGAH,,237,./0.png
110.560618999968,-6.82973870027996,0,Pasar Gandong Ds. Purworejo Kec. Bonang Kab. Demak,311,Pasar Gandong Ds. Purworejo Kec. Bonang Kab. Demak,,0,,,,,,,DEMAK,JAWA TENGAH,,238,./0.png
105.623658499641,-5.30181750027663,0,Sidorejo,312,Sidorejo,Sidorejo,0,,,,,,,LAMPUNG TIMUR,LAMPUNG,,239,./0.png
127.377264599982,0.767848899907619,0,Pelabuhan Perikanan Nusantara Ternate,314,Pelabuhan Perikanan Nusantara Ternate,Jln. Pasar Inpres Kel. BAstiong Talangame,84,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA TERNATE,MALUKU UTARA,,240,./0.png
118.722590800126,-8.46111869986731,0,Pasar Bawah (Kota Bima),315,Pasar Bawah (Kota Bima),,0,,,,,,,KOTA BIMA,NUSA TENGGARA BARAT,,241,./0.png
122.895560199944,-8.17728759984203,0,Pasar Pelita Waiklibang  - Kec. Tanjung Bunga,317,Pasar Pelita Waiklibang  - Kec. Tanjung Bunga,,0,,,,,,,FLORES TIMUR,NUSA TENGGARA TIMUR,,242,./0.png
110.914898499667,-7.51241230008679,0,Kebakkramat,318,Kebakkramat,Kebakkramat,0,,,,,,,KARANGANYAR,JAWA TENGAH,,243,./0.png
112.391659200213,-6.87770310001724,0,Pasar Dagan,319,Pasar Dagan,Dagan,0,,,,,,,LAMONGAN,JAWA TIMUR,,244,./0.png
104.667527699944,-4.78256130036289,0,Sinar Harapan,320,Sinar Harapan,Kota Agung,0,,,,,,,LAMPUNG UTARA,LAMPUNG,,245,./0.png
117.410612100169,-8.49649729980973,0,Pasar Kerato,321,Pasar Kerato,,0,,,,,,,SUMBAWA,NUSA TENGGARA BARAT,,246,./0.png
124.419824299653,-9.77628159971528,0,Besana,322,Besana,"Oeekam, Kab.TTS",1,,,,,,,KAB TIMOR TENGAH SELATAN,NUSA TENGGARA TIMUR,,247,./0.png
124.531981799821,-8.21705209987368,0,Pasar Inpres Kalabahi,324,Pasar Inpres Kalabahi,,0,,,,,,,ALOR,NUSA TENGGARA TIMUR,,248,./0.png
110.368132300067,-7.79918270022063,0,Beringharjo,325,Beringharjo,"Jl.Pabringan, Yogyakarta",31,,,,,,,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA,,249,./0.png
124.319931599765,0.504585199747964,0,Motandoi,326,Motandoi,Desa Motandoi Kec Pinolosian Timur,6,,,,,,,BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,,250,./0.png
111.724890900396,-7.28726430000665,0,Pasar Desa Ngambon,327,Pasar Desa Ngambon,,0,,,,,,,BOJONEGORO,JAWA TIMUR,,251,./0.png
97.4422140002769,1.4699266004331,0,Pasar Tuhemberua Kabupaten Nias Utara,328,Pasar Tuhemberua Kabupaten Nias Utara,,0,,,,,,,NIAS UTARA,SUMATERA UTARA,,252,./0.png
120.317305900348,-3.37667209993663,0,Pasar Belopa Dan Pasar Bajo Ka. Luwu,329,Pasar Belopa Dan Pasar Bajo Ka. Luwu,,0,,,,,,,LUWU,SULAWESI SELATAN,,253,./0.png
124.030724599862,-5.91442770017744,0,Binongko,332,Binongko,Binongko,0,,,,,,,WAKATOBI,SULAWESI TENGGARA,,254,./0.png
102.945716300068,-3.20719020006686,0,Albino Jaya,334,Albino Jaya,,0,,,,,,,MUSI RAWAS,SUMATERA SELATAN,,255,./0.png
124.572453100431,1.18565060039572,0,Pasar Amurang Kabupaten Minahasa Selatan Kecamatan Amurang,335,Pasar Amurang Kabupaten Minahasa Selatan Kecamatan Amurang,,0,,,,,,,MINAHASA SELATAN,SULAWESI UTARA,,256,./0.png
111.617666199636,-7.8762411996708,0,Pasar Pulung,336,Pasar Pulung,Pulung,0,,,,,,,PONOROGO,JAWA TIMUR,,257,./0.png
106.899768200243,-7.41632620019317,0,Pasar Agrabinta,337,Pasar Agrabinta,Jl. Bojongterong,0,,,,,,,CIANJUR,JAWA BARAT,,258,./0.png
113.82830940006,-7.91397469957195,0,Pasar Induk Bondowoso,338,Pasar Induk Bondowoso,Jl.Wanid Hasim,0,,,,,,,BONDOWOSO,JAWA TIMUR,,259,./0.png
97.1415298002611,5.18346940009354,0,Pasar Banda Sakti,339,Pasar Banda Sakti,Kec. Banda Sakti,0,,,,,,,KOTA LHOKSEUMAWE,ACEH,,260,./0.png
120.047857899723,-5.45597679968876,0,Pasar Baru Bantaeng,340,Pasar Baru Bantaeng,,0,,,,,,,BANTAENG,SULAWESI SELATAN,,261,./0.png
107.652999499728,-2.74557859987169,0,Pasar Hatta,341,Pasar Hatta,JALAN HAYATI MAHIM,20,Tidak Permanen,Semi Permanen,Kurang,Kurang,Tidak Ada,Tidak Ada,BELITUNG,KEPULAUAN BANGKA BELITUNG,,262,./0.png
111.898724000014,-7.59737300026296,0,Kolam Pancing,342,Kolam Pancing,,0,,,,,,,NGANJUK,JAWA TIMUR,,263,./0.png
102.955947000255,-3.14007249984519,0,Pasar O.Mangunharjoi,346,Pasar O.Mangunharjoi,Kec.Puwodad,3,,,,,,,MUSI RAWAS,SUMATERA SELATAN,,264,./0.png
109.628221200249,-7.04098240001696,0,Karag Anyar,348,Karag Anyar,Karanganyer,0,,,,,,,PEKALONGAN,JAWA TENGAH,,265,./0.png
122.372373500438,-5.33145120041178,0,Pasar  Buton Tengah Provinsi Sulawesi Tenggara,349,Pasar  Buton Tengah Provinsi Sulawesi Tenggara,,0,,,,,,,BUTON TENGAH,SULAWESI TENGGARA,,266,./0.png
110.639146100413,-7.36425439971998,0,Pasar Karanggede,351,Pasar Karanggede,Kec. Karanggede,2,,,,,,,BOYOLALI,JAWA TENGAH,,267,./0.png
109.522298699826,-7.73889660009723,0,Pasar Puring,353,Pasar Puring,Ds. Banjarejo Kec. Puring,13,,,,,,,KEBUMEN,JAWA TENGAH,,268,./0.png
124.848618099647,1.51349690006271,0,Tuminting,354,Tuminting,,0,,,,,,,MINAHASA UTARA,SULAWESI UTARA,,269,./0.png
125.20621710044,1.44740890020142,0,Tpi PPasar Bitung,356,Tpi PPasar Bitung,,0,,,,,,,KOTA BITUNG,SULAWESI UTARA,,270,./0.png
124.841952400184,1.49649109968533,0,Pasar Keliling Desa,357,Pasar Keliling Desa,,0,,,,,,,KOTA MANADO,SULAWESI UTARA,,271,./0.png
116.121409599774,-8.69108279973062,0,"Pasar Gerung, Nusa Tenggara Barat",359,"Pasar Gerung, Nusa Tenggara Barat",,0,,,,,,,LOMBOK BARAT,NUSA TENGGARA BARAT,,272,./0.png
109.436434199879,-7.76694350044141,0,Tpi Pasir Ds.Pasir Kec Ayah Kab Kebumen,361,Tpi Pasir Ds.Pasir Kec Ayah Kab Kebumen,,0,,,,,,,KEBUMEN,JAWA TENGAH,,273,./0.png
106.921492399855,-6.94135569980489,0,Pemancingan Kelurahan Dayeuhluhur Kecamatan Warudoyong,365,Pemancingan Kelurahan Dayeuhluhur Kecamatan Warudoyong,,0,,,,,,,KOTA SUKABUMI,JAWA BARAT,,274,./0.png
110.466014900069,-7.29054210043677,0,Pasar Tuntang,366,Pasar Tuntang,,0,,,,,,,SEMARANG,JAWA TENGAH,,275,./0.png
119.315177299694,-3.41199009996234,0,Pasar Sentral Pekkabata Kecamatan Polewali,367,Pasar Sentral Pekkabata Kecamatan Polewali,,0,,,,,,,POLEWALI MANDAR,SULAWESI BARAT,,276,./0.png
111.94781970012,-7.97576379975874,0,Pasar Pojok,368,Pasar Pojok,Pojok,0,,,,,,,TULUNGAGUNG,JAWA TIMUR,,277,./0.png
115.018181200403,-8.16698859974326,0,Desa Temukus Bingin Banjah,369,Desa Temukus Bingin Banjah,,0,,,,,,,BULELENG,BALI,,278,./0.png
110.591840300291,-7.93050089959604,0,Pahing,370,Pahing,"Piyaman II, Piyaman",1,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,279,./0.png
97.7893271002665,2.2822267002029,0,Pasar Teluk Ambun,371,Pasar Teluk Ambun,,0,,,,,,,ACEH SINGKIL,ACEH,,280,./0.png
116.535258900379,-8.65087610035096,0,Pancor,372,Pancor,1. Selong,79,,,,,,,LOMBOK TIMUR,NUSA TENGGARA BARAT,,281,./0.png
112.014373600063,-7.64001189992842,0,Badug,373,Badug,Jl.Raya Warujayeng,0,,,,,,,NGANJUK,JAWA TIMUR,,282,./0.png
111.709455700321,-8.05526700007118,0,Pasar Pon Kabupaten Trenggalek,374,Pasar Pon Kabupaten Trenggalek,,0,,,,,,,TRENGGALEK,JAWA TIMUR,,283,./0.png
98.4260042004345,3.90694119997721,0,Pasar Baru,375,Pasar Baru,Desa Pekan Tanjung Pura,0,,,,,,,LANGKAT,SUMATERA UTARA,,284,./0.png
112.696514400121,-7.53944030002901,0,Pasar Porong Kab. Sidoarjo,379,Pasar Porong Kab. Sidoarjo,,0,,,,,,,SIDOARJO,JAWA TIMUR,,285,./0.png
98.7013233000313,2.61581179957574,0,Pasar Pangururan,380,Pasar Pangururan,Pangururan,0,,,,,,,SAMOSIR,SUMATERA UTARA,,286,./0.png
101.564509700064,0.699859699965998,0,Pusat Belanja Ramayana,381,Pusat Belanja Ramayana,"KM 4 Perawang, Kec. Tualang",0,,,,,,,SIAK,RIAU,,287,./0.png
110.842578600023,-6.80679629970865,0,Pasar Bojana,385,Pasar Bojana,Ds. Barongan Kec. Kota,0,,,,,,,KUDUS,JAWA TENGAH,,288,./0.png
99.7954327995851,2.94995810018702,0,Pasar Sejahtera,386,Pasar Sejahtera,Jl. Sejahtera,0,,,,,,,KOTA TANJUNG BALAI,SUMATERA UTARA,,289,./0.png
107.625091300025,-6.89201419969476,0,Pasar Coblong,387,Pasar Coblong,,0,,,,,,,PURWAKARTA,JAWA BARAT,,290,./0.png
112.388145500416,-7.4572557998145,0,"Pasar Gempolkrep, Desa Gempolkrep, Kec. Gedeg",388,"Pasar Gempolkrep, Desa Gempolkrep, Kec. Gedeg",,0,,,,,,,MOJOKERTO,JAWA TIMUR,,291,./0.png
109.107738899731,-6.85106770001352,0,Muarareja Kota Tegal,389,Muarareja Kota Tegal,,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,292,./0.png
119.875046799571,-8.48931319964362,0,Tpi Labuan Bajo,390,Tpi Labuan Bajo,,0,,,,,,,MANGGARAI BARAT,NUSA TENGGARA TIMUR,,293,./0.png
101.242813999667,0.885315000087985,0,Pasar Pemda Kecamatan Kandis,391,Pasar Pemda Kecamatan Kandis,,0,,,,,,,SIAK,RIAU,,294,./0.png
119.174265399829,-2.95316019998245,0,Pasar Mambi,394,Pasar Mambi,,0,,,,,,,MAMASA,SULAWESI BARAT,,295,./0.png
114.33117179994,-8.44411460010792,0,Kedungrejo,395,Kedungrejo,Kedungrejo,0,,,,,,,BANYUWANGI,JAWA TIMUR,,296,./0.png
106.231700499679,-6.12873950002711,0,Pasar Ciruas Kecamatan Ciruas,397,Pasar Ciruas Kecamatan Ciruas,,0,,,,,,,SERANG,BANTEN,,297,./0.png
112.686269800012,-8.17744800022422,0,Pasar Sedayu,400,Pasar Sedayu,Turen,0,,,,,,,MALANG,JAWA TIMUR,,298,./0.png
136.081550800031,-1.18562340019895,0,Pasar Ikan Biak  Numfor,402,Pasar Ikan Biak  Numfor,,0,,,,,,,BIAK NUMFOR,PAPUA,,299,./0.png
106.456783500359,-6.19202610002367,0,Pasar Balaraja,403,Pasar Balaraja,KEC. BALARAJA,0,,,,,,,TANGERANG,BANTEN,,300,./0.png
104.813360399564,-3.91742649983229,0,Kota Mulya,404,Kota Mulya,,0,,,,,,,OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,,301,./0.png
111.892006200127,-8.05478159999006,0,Pasar Ngemplak Tulungagung,405,Pasar Ngemplak Tulungagung,,0,,,,,,,TULUNGAGUNG,JAWA TIMUR,,302,./0.png
123.564264699657,-10.1718848997675,0,Pasar Alak,406,Pasar Alak,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,303,./0.png
114.13204459958,-2.63565269991136,0,Desa Garung Dan Desa Jabiren,407,Desa Garung Dan Desa Jabiren,,0,,,,,,,PULANG PISAU,KALIMANTAN TENGAH,,304,./0.png
